"YearStart","YearEnd","LocationAbbr","State","Datasource","Class","Topic","Question","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Total","Gender","Grade","Race.Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","DataValueTypeID","LocationID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","FID","Prevalence_in_the_States","SHAPE_Length","SHAPE_Area","prevalence_scale","amount_of_students"
2015,2015,"IN","Indiana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",29.3,29.3,"","",22.9,36.6,1186,"","","","Non-Hispanic White","(39.766910452, -86.149960194)","PA","PA1","Q049","VALUE",18,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",32,31.3,4858882.21795382,1010364222333.8,"Medium",347.498
2015,2015,"TN","Tennessee","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",31.6,31.6,"","",28,35.5,993,"","","9th","","(35.68094058, -85.774490914)","TV","TV1","Q059","VALUE",47,"Grade","9th","GRADE","GRADE09",8,33.8,6350376.86082221,1177054472558.46,"Medium",313.788
2015,2015,"WY","Wyoming","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",21.6,21.6,"","",17,27.2,1137,"","Male","","","(43.235541343, -108.109830353)","PA","PA1","Q049","VALUE",56,"Gender","Male","GEN","MALE",30,29,6860971.19013795,2897400399041.46,"Low",245.592
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",21,21,"","",18.6,23.7,2349,"","","","Non-Hispanic White","(28.932040377, -81.928960539)","SD","SD1","Q058","VALUE",12,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",13,26.8,10533929.1444184,1674411223041.2,"Low",493.29
2015,2015,"MS","Mississippi","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",24.8,24.8,"","",16.4,35.8,132,"","","","Hispanic","(32.745510099, -89.538030825)","OWS","OWS1","Q039","VALUE",28,"Race/Ethnicity","Hispanic","RACE","RACEHIS",25,35.6,5834201.76787132,1327853198175.37,"Medium",32.736
2015,2015,"MS","Mississippi","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.9,14.9,"","",12.7,17.4,962,"","Male","","","(32.745510099, -89.538030825)","OWS","OWS1","Q039","VALUE",28,"Gender","Male","GEN","MALE",25,35.6,5834201.76787132,1327853198175.37,"Medium",143.338
2015,2015,"NH","New Hampshire","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",15.4,15.4,"","",10.8,21.5,427,"","","","2 or more races","(43.655950113, -71.50036092)","OWS","OWS1","Q039","VALUE",33,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",52,26.3,2674767.14806674,270529403259.303,"Low",65.758
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",14.9,14.9,"","",9.2,23.2,927,"","","","Hispanic","(35.466220975, -79.159250463)","OWS","OWS1","Q038","VALUE",37,"Race/Ethnicity","Hispanic","RACE","RACEHIS",27,30.1,6714056.23757219,1495755986090.79,"Medium",138.123
2015,2015,"NM","New Mexico","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",19.8,19.8,"","",14.4,26.5,191,"","","","2 or more races","(34.520880952, -106.240580985)","SD","SD1","Q058","VALUE",35,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",44,28.8,8075166.55513897,3622933199179.54,"Low",37.818
2015,2015,"MS","Mississippi","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",32.1,32.1,"","",29,35.3,717,"","","","Non-Hispanic White","(32.745510099, -89.538030825)","SD","SD1","Q058","VALUE",28,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",25,35.6,5834201.76787132,1327853198175.37,"Medium",230.157
2015,2015,"WY","Wyoming","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",34.4,34.4,"","",32,36.9,1571,"","","","Non-Hispanic White","(43.235541343, -108.109830353)","FV","FV1","Q021","VALUE",56,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",30,29,6860971.19013795,2897400399041.46,"Low",540.424
2015,2015,"KY","Kentucky","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",19.2,19.2,"","",15.9,23.2,1261,"","Female","","","(37.645970271, -84.774971048)","OWS","OWS1","Q039","VALUE",21,"Gender","Female","GEN","FEMALE",3,34.6,6346698.58704225,1128830286256.75,"Medium",242.112
2015,2015,"RI","Rhode Island","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",41.4,41.4,"","",36.4,46.6,3264,"Total","","","","(41.708280193, -71.522470314)","FV","FV1","Q021","VALUE",44,"Total","Total","OVR","OVERALL",37,26,984524.581180468,36178076477.7396,"Low",1351.296
2015,2015,"TN","Tennessee","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",17.1,17.1,"","",15.9,18.3,3923,"Total","","","","(35.68094058, -85.774490914)","OWS","OWS1","Q039","VALUE",47,"Total","Total","OVR","OVERALL",8,33.8,6350376.86082221,1177054472558.46,"Medium",670.833
2015,2015,"WY","Wyoming","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",34,34,"","",30.6,37.5,1166,"","Female","","","(43.235541343, -108.109830353)","FV","FV1","Q021","VALUE",56,"Gender","Female","GEN","FEMALE",30,29,6860971.19013795,2897400399041.46,"Low",396.44
2015,2015,"NY","New York","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",9.9,9.9,"","",5.3,17.7,336,"","","","2 or more races","(42.827001032, -75.543970427)","OWS","OWS1","Q039","VALUE",36,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",10,25,7981383.07788145,1411440550734.63,"Low",33.264
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",34.6,34.6,"","",29.3,40.3,1041,"","Female","","","(47.475319779, -100.118421049)","PA","PA1","Q049","VALUE",38,"Gender","Female","GEN","FEMALE",51,31,5872756.35857996,2013151767399.38,"Medium",360.186
2015,2015,"MI","Michigan","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",17.5,17.5,"","",9.9,29.2,231,"","","","2 or more races","(44.661319543001, -84.71439027)","OWS","OWS1","Q038","VALUE",26,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",11,31.2,12407988.0244766,1657221839418.83,"Medium",40.425
2015,2015,"CT","Connecticut","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",11.7,11.7,"","",9.6,14.2,1319,"","","","Non-Hispanic White","(41.56266102, -72.649840952)","OWS","OWS1","Q039","VALUE",9,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",35,25.3,1780630.95573379,145421898735.938,"Low",154.323
2015,2015,"IN","Indiana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",18.1,18.1,"","",14.7,22.3,968,"","Female","","","(39.766910452, -86.149960194)","OWS","OWS1","Q039","VALUE",18,"Gender","Female","GEN","FEMALE",32,31.3,4858882.21795382,1010364222333.8,"Medium",175.208
2015,2015,"MO","Missouri","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",18.9,18.9,"","",10.3,32.2,129,"","","","Hispanic","(38.635790776, -92.566300053)","PA","PA1","Q049","VALUE",29,"Race/Ethnicity","Hispanic","RACE","RACEHIS",21,32.4,7165632.96877297,1949020823655.51,"Medium",24.381
2015,2015,"CA","California","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic Black","(37.638640123, -120.999999538)","FV","FV1","Q021","VALUE",6,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",2,24.2,14518698.4566722,5327809415403.01,"Low",NA
2015,2015,"VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14,14,"","",13.5,14.5,18505,"Total","","","","(43.625381239, -72.517640791)","OWS","OWS1","Q039","VALUE",50,"Total","Total","OVR","OVERALL",49,25.1,2653732.23226363,278931330216.061,"Low",2590.7
2015,2015,"AZ","Arizona","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",14.5,14.5,"","",11.5,18.2,1098,"","Male","","","(34.86597028, -111.763811277)","OWS","OWS1","Q038","VALUE",4,"Gender","Male","GEN","MALE",43,28.4,8044184.23304366,3562685913793.35,"Low",159.21
2015,2015,"TN","Tennessee","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(35.68094058, -85.774490914)","FV","FV1","Q021","VALUE",47,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",8,33.8,6350376.86082221,1177054472558.46,"Medium",NA
2015,2015,"VT","Vermont","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(43.625381239, -72.517640791)","PA","PA1","Q048","VALUE",50,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",49,25.1,2653732.23226363,278931330216.061,"Low",NA
2015,2015,"ME","Maine","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic Black","(45.254228894001, -68.985031336)","FV","FV1","Q021","VALUE",23,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",41,30,5560035.36660915,990384869184.921,"Medium",NA
2015,2015,"VA","Virginia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",41.8,41.8,"","",37,46.8,1339,"","","9th","","(37.542680674, -78.457890463)","FV","FV1","Q021","VALUE",51,"Grade","9th","GRADE","GRADE09",7,29.2,7710803.89869229,1158804356933.99,"Low",559.702
2015,2015,"NY","New York","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",23.3,23.3,"","",20.9,25.8,8862,"Total","","","","(42.827001032, -75.543970427)","PA","PA1","Q048","VALUE",36,"Total","Total","OVR","OVERALL",10,25,7981383.07788145,1411440550734.63,"Low",2064.846
2015,2015,"SC","South Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",13.6,13.6,"","",5.2,30.8,239,"","","11th","","(33.998821303, -81.045371207)","PA","PA1","Q049","VALUE",45,"Grade","11th","GRADE","GRADE11",40,31.7,4370940.54750344,878270407919.019,"Medium",32.504
2015,2015,"VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",15.1,15.1,"","",12.5,18.1,648,"","","","2 or more races","(43.625381239, -72.517640791)","OWS","OWS1","Q039","VALUE",50,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",49,25.1,2653732.23226363,278931330216.061,"Low",97.848
2015,2015,"MO","Missouri","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",10.5,10.5,"","",5.5,19.1,128,"","","","Hispanic","(38.635790776, -92.566300053)","OWS","OWS1","Q038","VALUE",29,"Race/Ethnicity","Hispanic","RACE","RACEHIS",21,32.4,7165632.96877297,1949020823655.51,"Medium",13.44
2015,2015,"CT","Connecticut","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",39.8,39.8,"","",34.9,44.9,602,"","","9th","","(41.56266102, -72.649840952)","FV","FV1","Q020","VALUE",9,"Grade","9th","GRADE","GRADE09",35,25.3,1780630.95573379,145421898735.938,"Low",239.596
2015,2015,"SD","South Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",11,11,"","",6,19.1,635,"","Female","","","(44.353130053, -100.373530637)","PA","PA1","Q049","VALUE",46,"Gender","Female","GEN","FEMALE",23,30.4,6680911.24820537,2199053487708.16,"Medium",69.85
2015,2015,"MD","Maryland","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",42.6,42.6,"","",41.4,43.8,12887,"","","11th","","(39.290580964, -76.609260111)","FV","FV1","Q020","VALUE",24,"Grade","11th","GRADE","GRADE11",45,28.9,5850363.29291603,303943203091.598,"Low",5489.862
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","2 or more races","(47.475319779, -100.118421049)","TV","TV1","Q059","VALUE",38,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",51,31,5872756.35857996,2013151767399.38,"Medium",NA
2015,2015,"ME","Maine","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.1,14.1,"","",10.7,18.4,238,"","","","Non-Hispanic Black","(45.254228894001, -68.985031336)","OWS","OWS1","Q039","VALUE",23,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",41,30,5560035.36660915,990384869184.921,"Medium",33.558
2015,2015,"AZ","Arizona","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",28.7,28.7,"","",20,39.4,175,"","","","American Indian/Alaska Native","(34.86597028, -111.763811277)","FV","FV1","Q020","VALUE",4,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",43,28.4,8044184.23304366,3562685913793.35,"Low",50.225
2015,2015,"WY","Wyoming","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic Black","(43.235541343, -108.109830353)","FV","FV1","Q021","VALUE",56,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",30,29,6860971.19013795,2897400399041.46,"Low",NA
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",26.7,26.7,"","",20.7,33.7,1662,"","","","Non-Hispanic Black","(35.466220975, -79.159250463)","SD","SD1","Q058","VALUE",37,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",27,30.1,6714056.23757219,1495755986090.79,"Medium",443.754
2015,2015,"CA","California","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",44,44,"","",29.9,59.1,300,"","","","Non-Hispanic White","(37.638640123, -120.999999538)","PA","PA1","Q049","VALUE",6,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",2,24.2,14518698.4566722,5327809415403.01,"Low",132
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",22.7,22.7,"","",18.3,27.8,1662,"","","","Non-Hispanic Black","(35.466220975, -79.159250463)","PA","PA1","Q048","VALUE",37,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",27,30.1,6714056.23757219,1495755986090.79,"Medium",377.274
2015,2015,"VA","Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",18.8,18.8,"","",15.2,23,1233,"","","","Non-Hispanic Black","(37.542680674, -78.457890463)","OWS","OWS1","Q039","VALUE",51,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",7,29.2,7710803.89869229,1158804356933.99,"Low",231.804
2015,2015,"RI","Rhode Island","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(41.708280193, -71.522470314)","PA","PA1","Q049","VALUE",44,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",37,26,984524.581180468,36178076477.7396,"Low",NA
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(39.008830667, -75.577741168)","FV","FV1","Q021","VALUE",10,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",46,29.7,1383604.11753278,59081101616.5539,"Low",NA
2015,2015,"MD","Maryland","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",25.4,25.4,"","",20.9,30.5,404,"","","","Hawaiian/Pacific Islander","(39.290580964, -76.609260111)","PA","PA1","Q048","VALUE",24,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",45,28.9,5850363.29291603,303943203091.598,"Low",102.616
2015,2015,"AZ","Arizona","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.2,14.2,"","",12.1,16.7,1288,"","Female","","","(34.86597028, -111.763811277)","OWS","OWS1","Q039","VALUE",4,"Gender","Female","GEN","FEMALE",43,28.4,8044184.23304366,3562685913793.35,"Low",182.896
2015,2015,"RI","Rhode Island","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",23.7,23.7,"","",12.2,41.1,721,"","","11th","","(41.708280193, -71.522470314)","PA","PA1","Q049","VALUE",44,"Grade","11th","GRADE","GRADE11",37,26,984524.581180468,36178076477.7396,"Low",170.877
2015,2015,"AR","Arkansas","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",45.1,45.1,"","",39.6,50.9,804,"","","9th","","(34.748650124, -92.274490743)","FV","FV1","Q021","VALUE",5,"Grade","9th","GRADE","GRADE09",24,34.5,5707634.00276971,1488699273848.93,"Medium",362.604
2015,2015,"MD","Maryland","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.5,14.5,"","",13.9,15.1,25213,"","Male","","","(39.290580964, -76.609260111)","OWS","OWS1","Q039","VALUE",24,"Gender","Male","GEN","MALE",45,28.9,5850363.29291603,303943203091.598,"Low",3655.885
2015,2015,"PR","Puerto Rico","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic Black","(18.220833, -66.590149)","OWS","OWS1","Q039","VALUE",72,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",39,29.5,2136273.27059009,114783882870.193,"Low",NA
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",40.6,40.6,"","",37.1,44.1,1041,"","Female","","","(47.475319779, -100.118421049)","FV","FV1","Q021","VALUE",38,"Gender","Female","GEN","FEMALE",51,31,5872756.35857996,2013151767399.38,"Medium",422.646
2015,2015,"AL","Alabama","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",57,57,"","",52.1,61.8,677,"","","","Non-Hispanic White","(32.840571122, -86.631860762)","FV","FV1","Q020","VALUE",1,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",38,35.6,5750657.81244629,1442806615250.92,"Medium",385.89
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",25.4,25.4,"","",23.2,27.7,2107,"Total","","","","(47.475319779, -100.118421049)","PA","PA1","Q048","VALUE",38,"Total","Total","OVR","OVERALL",51,31,5872756.35857996,2013151767399.38,"Medium",535.178
2015,2015,"PA","Pennsylvania","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",44.4,44.4,"","",40.2,48.7,1405,"","Female","","","(40.793730152, -77.860700294)","FV","FV1","Q020","VALUE",42,"Gender","Female","GEN","FEMALE",47,30,5024348.11219534,1288451936889.14,"Medium",623.82
2015,2015,"NV","Nevada","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",12.7,12.7,"","",9.5,16.7,499,"","","","Hispanic","(39.49324039, -117.071840564)","SD","SD1","Q058","VALUE",32,"Race/Ethnicity","Hispanic","RACE","RACEHIS",34,26.7,8240794.81048687,3564354191161.93,"Low",63.373
2015,2015,"NM","New Mexico","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",30.8,30.8,"","",27.1,34.7,3775,"","Male","","","(34.520880952, -106.240580985)","PA","PA1","Q049","VALUE",35,"Gender","Male","GEN","MALE",44,28.8,8075166.55513897,3622933199179.54,"Low",1162.7
2015,2015,"CA","California","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",70.5,70.5,"","",53.3,83.4,513,"","","9th","","(37.638640123, -120.999999538)","PA","PA1","Q049","VALUE",6,"Grade","9th","GRADE","GRADE09",2,24.2,14518698.4566722,5327809415403.01,"Low",361.665
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.5,14.5,"","",13.5,15.6,5628,"Total","","","","(28.932040377, -81.928960539)","OWS","OWS1","Q039","VALUE",12,"Total","Total","OVR","OVERALL",13,26.8,10533929.1444184,1674411223041.2,"Low",816.06
2015,2015,"SD","South Dakota","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",28.7,28.7,"","",22.3,36.1,612,"","Male","","","(44.353130053, -100.373530637)","SD","SD1","Q058","VALUE",46,"Gender","Male","GEN","MALE",23,30.4,6680911.24820537,2199053487708.16,"Medium",175.644
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",19.5,19.5,"","",16.1,23.5,2025,"","","","Hispanic","(28.932040377, -81.928960539)","PA","PA1","Q049","VALUE",12,"Race/Ethnicity","Hispanic","RACE","RACEHIS",13,26.8,10533929.1444184,1674411223041.2,"Low",394.875
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",37.5,37.5,"","",31.1,44.4,986,"","","","Hispanic","(35.466220975, -79.159250463)","FV","FV1","Q020","VALUE",37,"Race/Ethnicity","Hispanic","RACE","RACEHIS",27,30.1,6714056.23757219,1495755986090.79,"Medium",369.75
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",11.5,11.5,"","",8.5,15.3,574,"","","","Non-Hispanic Black","(39.008830667, -75.577741168)","PA","PA1","Q049","VALUE",10,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",46,29.7,1383604.11753278,59081101616.5539,"Low",66.01
2015,2015,"MD","Maryland","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",17.9,17.9,"","",16.8,19,11264,"","","","Non-Hispanic Black","(39.290580964, -76.609260111)","SD","SD1","Q058","VALUE",24,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",45,28.9,5850363.29291603,303943203091.598,"Low",2016.256
